%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1528472882109778830,0,1528472882109402520,odom,base_footprint,0.162855959898,-0.000631043422331,0.0,0.0,0.0,0.0283577982454,0.999597836772
1528472882167793355,0,1528472882167416664,odom,base_footprint,0.165027410117,-0.000507739543091,0.0,0.0,0.0,0.0346378556028,0.999399929437
1528472882189881868,0,1528472882189440337,odom,base_footprint,0.165708109514,-0.000460498547406,0.0,0.0,0.0,0.0362948750656,0.999341123963
1528472882249796240,0,1528472882249397463,odom,base_footprint,0.167622125446,-0.000321285376047,0.0,0.0,0.0,0.0415268915247,0.999137386589
1528472882309677646,0,1528472882309289238,odom,base_footprint,0.169747073417,-0.000144342376222,0.0,0.0,0.0,0.0462347370243,0.998930602741
1528472882369815715,0,1528472882369418708,odom,base_footprint,0.17187025939,5.26196313758e-05,0.0,0.0,0.0,0.0515516183793,0.998670331312
1528472882429706368,0,1528472882429313179,odom,base_footprint,0.173991228117,0.000272174566786,0.0,0.0,0.0,0.0573897825661,0.998351848226
1528472882488986363,0,1528472882488464456,odom,base_footprint,0.176321310115,0.000540950044921,0.0,0.0,0.0,0.0621808480167,0.998064898762
1528472882509879588,0,1528472882509396391,odom,base_footprint,0.177125319167,0.00064152220353,0.0,0.0,0.0,0.0646193925731,0.997909982966
1528472882568710094,0,1528472882568313577,odom,base_footprint,0.179451263277,0.000944022410472,0.0,0.0,0.0,0.0688859084345,0.997624544415
1528472882626794005,0,1528472882626348470,odom,base_footprint,0.181816776654,0.0012722645166,0.0,0.0,0.0,0.0731511647423,0.997320864665
